x,y,z
0.32548094087853224,-0.8794382736933163,0.12106932386388727
-0.5487432453430132,-0.6730573757971132,-0.24469333901092505
0.3098567104758187,0.5385039446083635,-0.30348658070437334
0.1608716219929358,0.30200827767722066,-0.7525308795496176
0.07860399326528347,0.4579321529313762,0.09039466659460299
-0.19853700910632946,-0.7320350488338423,-0.0043064561335990365
0.4009091592629655,-0.5538693325650806,-0.05185287464752626
-0.1314639375654062,-0.25499302926415135,-0.2809279890375152
-0.08215354547324563,0.07192263738035493,0.13176861304995385
-0.14172657113103848,-0.18124492026171254,-0.6830358100753146
-0.39911528016931475,0.48591197509747996,-0.5046902818267797
0.26242448259350465,0.7830731728569691,0.42446996448147073
0.35650932361302484,-0.5948312321758508,0.25290145154458105
-0.9334161872042035,0.2597869426514077,-0.054725460421889964
-0.18716857569667503,-0.40703717212183244,-0.011900041081467444
-0.4942143283626694,0.20951319221422793,0.2094451816920009
-0.2231629002690227,0.2299368196979042,0.10109800355539066
0.4699612537170664,-0.5271659063912033,0.5797688652478811
0.5400334953810236,0.712634619034495,-0.08227675766538359
0.2906862448228147,0.32333081896811355,0.19379736769118647
0.4071262177552205,-0.5724105943426474,-0.039626718886580245
0.8389315188149139,0.4178745475463384,-0.10696038806648679
0.003204390025316571,-0.9272473291793351,-0.2499774882109499
0.0005204311749226394,0.4909457030044456,-0.8650541075582736
0.4295178914938006,-0.43629202462235983,-0.4658979136909785
-0.11076929493042934,0.4242068053921007,-0.153793254746601
-0.48996742331226617,0.6101348014470179,0.19889434836673844
0.646752681391264,-0.2523128219951485,-0.059057484108453205
0.22620433613545105,0.8938507068431762,-0.3284949755708419
0.19479240121761515,0.773020861452426,-0.12965918877547544
-0.2775589054444204,-0.7654464004192463,-0.10651197103064619
0.2730086913477543,0.10853333395558167,-0.25625509917455586
0.05061753484551939,0.4285726199925241,0.34326211710884985
-0.2451453022548866,0.11630683381529408,0.4938770465242235
-0.5165468662451187,0.3025075945088088,-0.20854276273468836
0.0488710216159612,0.41281499234840835,0.5475808774658313
-0.1850352918572239,0.44807159855152773,-0.5077340649740634
0.32072628052223084,0.6050501287862541,0.1415618244877086
-0.12131418604097721,0.5070761616011004,-0.26398418408627555
0.01792164708836689,0.43251689144841743,0.6129443549671554
0.28847638549803023,0.6957951298711221,0.3884606801163723
-0.1858164594975392,-0.45843063099621534,-0.6889546352088544
0.7554265575672946,-0.39812106787870805,0.25079694753090703
-0.15051191876732029,-0.3655870095806934,-0.26869868722735313
-0.22305927221835137,-0.526183096597424,-0.7702178458932923
0.09436706411782375,0.3951922300415414,-0.28807984144347315
0.2286702679073414,0.5364311576437056,-0.19923231584459966
-0.8520516551663027,-0.31415898099103684,0.3016937589238366
-0.4407480162976245,-0.2275545337464804,-0.3931200129727803
0.6613293247661485,-0.11226365540057609,-0.2120676959124511
-0.62890521895905,0.456365981654546,-0.5945857595590803
-0.16738045846165228,-0.3330624811606352,-0.0856519223433378
-0.7542927367984054,-0.09402704109201883,0.5816852833477987
-0.43095906312030446,-0.6375254502678185,0.1525005310450698
-0.6163960200266653,0.30566745473283985,-0.3861247812638838
-0.29400448481847896,0.6879302624716145,0.13193916452746046
-0.07363374021682052,0.45532406199582465,0.8095540603666793
0.7052665843390515,-0.3010910997232353,-0.5697326684517875
0.09883549343930115,0.1384225273270704,0.9199322859116699
-0.39367194827006924,0.3768820512683405,0.7725955792708661
0.09622165229448544,-0.15196759372435334,-0.0841708561029016
-0.5430961351471815,-0.5461245956371213,-0.3714001909856301
-0.26173237847101805,0.2805272052612309,-0.47083675787453155
-0.7487159886967186,-0.2515563211701829,-0.4041922366760903
-0.45743533809928827,0.4551980355219822,0.6750290473500057
0.453977062064784,0.04228270581582586,-0.7768411997847325
-0.5307850204313479,-0.7978606918745552,0.14668432909151424
-0.028343794916489536,0.40322238775258645,0.4746170391911559
0.9230119978604779,-0.26283633648512295,0.21487160447949957
0.150152432874293,0.3486742225628973,-0.13381389099410626
-0.46339327362917443,-0.5008346609128455,0.1682878599365208
0.17355714224738678,0.10604206696073791,-0.10820635985729757
-0.2648247273387014,0.32871584396459275,0.6577993589702227
0.34944904393578097,-0.5361151296275274,-0.1890376159896349
0.06129677988663224,-0.9813768400398751,0.05393574258742817
-0.20017825097596625,0.4069326210167728,0.0010745672528233911
0.15030639904831886,0.6863041821513101,-0.58242273560579
0.07224155726826718,-0.5889972399864976,-0.4968540190412116
-0.031377182349242895,0.15634413108092488,-0.869264143262226
-0.12876432831174447,-0.45768726251124087,-0.5999328337610751
-0.126206962144401,0.7899644005671849,-0.2800171559916337
0.7731412193996233,-0.41414904205359976,-0.2462375240905632
0.18137775168362966,-0.5280496141207257,0.463258048989464
-0.41883933979903903,0.3719880714030659,0.48143628861138255
0.2650934434552711,-0.923595544808056,-0.1804052773260473
-0.11872818709040371,0.3034832868550158,-0.3881896017524693
-0.38632100100582056,0.13317138307933335,0.2881274113452209
-0.8299024657873684,0.23140763501130124,-0.1149767805229153
-0.08086632889191431,0.629370425736747,0.5692243089912091
-0.4010797249707786,-0.7380542641697106,0.50593110114648
-0.3910014827726189,0.23782959630993408,-0.06248765806265689
0.0919686362006233,-0.5948515849883228,-0.5296364532579101
0.011386625661533086,-0.04893925230645581,-0.7372824681016126
-0.2632679213289814,-0.07835728732508071,0.8597306298674672
0.6157547301006928,0.3501685873950012,-0.05438795749766327
-0.5419187598389569,0.7458600877104095,0.22558915165728077
0.4158221714771111,0.5382722119042438,-0.5588698660414506
-0.5573571877347058,-0.5709325749303493,0.499162860728863
0.14923453708792367,-0.15386649044515155,-0.5122417499603384
-0.5612812287923632,-0.0927803247926648,-0.4138007051648534
0.7681934340335667,-0.4221571959944955,0.4634217579737047
0.20458407461410616,0.6322086524189892,0.5345405526232486
0.44547594635656435,-0.47175125529506245,-0.3909973300677765
0.04779802220715762,-0.3206573033402865,-0.8805303021145994
0.3789856241767129,0.2858073480023256,0.6585255984528472
-0.7805234700060362,0.3691097893401714,-0.2889018726489143
0.0052189763992025245,0.20399111187454247,-0.7888409023740699
0.6174005836164369,0.7425105545506603,-0.10262710377000282
-0.5409259316403143,0.16767556300403688,-0.29696137635180664
0.5044596675991528,-0.6179695045249836,0.24453608257109538
0.6261491075573834,-0.22010686647463673,0.24640438480723642
0.48868220115682665,0.28787016298125406,-0.17694842306963318
0.5993062996015703,-0.3226810925774036,-0.051379560987448086
-0.7376887097676075,-0.24208282666131475,0.21372593429093742
0.04516218868108402,0.2525037744791069,0.025632973849863554
0.025207897540937572,0.7189115087735161,0.40772900696217956
0.45755009789075624,-0.16606891200206023,-0.5769102632951516
0.725900567218043,-0.42002298288506557,0.05764368623830825
0.914756727123732,0.029349953117524218,0.30539650801612234
-0.2973947890416064,0.5739694834375567,0.6535638978932986
0.14774760637833645,-0.3641785652446292,0.35695009778429115
0.10121062650819396,0.19314095979674903,0.027213051386573657
-0.5055964133713388,-0.49787049500621333,0.4781340714742576
-0.9561151442260105,-0.12282637295059326,0.22841569865128697
-0.08446142819478998,-0.1758233377100765,0.22834751023990962
0.2416102254865902,-0.8278946004244974,0.4214174743933341
-0.6756698609500736,0.5023700755380889,0.10616305863168267
-0.3565552639537546,-0.4641760220465519,0.4111705456064833
0.14064885361843135,0.40319798961827175,-0.02417647930198983
-0.2632010193438068,0.6790702137648267,-0.02818639444917831
-0.4139267513394314,0.36520195784975656,0.4850299424567372
-0.35526776398137844,0.07637954535462053,0.3139748253530365
0.46315356724752976,-0.14642940435409355,0.1980605134943005
0.7423890793833492,-0.22206874139319333,-0.1249844885600576
-0.212397136377146,0.569323559449938,0.31862310167496655
-0.6226621644269007,-0.12906171458361415,0.048750666303156484
-0.2183593990145133,-0.16091828115856063,0.8735464619413544
-0.869636668789449,0.03560364693973394,-0.40415040500185734
-0.43940983854533205,0.28715486365547843,0.08256667859683886
-0.5883801672256468,-0.5737803747923661,0.00957924333251852
0.4235240988961082,0.5429525624882356,-0.27425277399893555
0.1620179651079105,0.07619483415362313,0.5537576425821111
0.4958903511866578,0.848422583217057,-0.012885823854983079
0.037354002752316796,0.3466069039084482,0.5513373164074347
0.5270145273499031,-0.28247287685224354,-0.720573366388558
-0.19960236205507975,0.2613998135070098,0.794210956272183
-0.14790325263961726,0.29456994536307873,0.6945756793437937
-0.07816599130268422,0.19074559113472733,-0.8928000851334156
0.2962983637581984,-0.2058069502573341,0.783448748802078
0.01957340181836188,-0.5345016159812482,-0.069299788346887
0.13466628340618278,-0.7172374416264894,0.23994164438015173
0.06236165919834312,0.5351191025794495,-0.6008365715130028
0.5343401133998602,0.27942049533209373,-0.22173125126483154
0.656633116285952,0.6963114624888006,-0.2324780673682452
0.673371740272938,0.21634150158662127,-0.359114643976981
0.33915132669866727,-0.06750690992879674,-0.23301683422772543
-0.4168360535209929,-0.6114107971688842,-0.3376957867643117
0.5585771807195994,-0.6228935061397521,0.16306833796624165
0.8142461292200276,0.36700212566367596,-0.3284953666408249
-0.500025761637784,0.7567873954149229,0.3755842978796891
0.6625673240878399,0.05064285306007386,0.2369964122803965
-0.5732620264156061,0.6304021849043241,0.22452348667441585
-0.03847105864312477,-0.7117799881666438,0.39706792845946254
-0.11335806660401532,0.4961370529911467,-0.33256212578423305
0.0018584178869252362,-0.8549320783892799,0.3996558666111698
-0.6293496645241007,-0.23138589817480373,0.2639456285982738
-0.02661877759509467,-0.5898268881589017,0.4810196697642047
0.2676302413038159,0.04841708756446557,-0.942572027908192
0.036465985478184214,0.6519829459529878,-0.04223625489348889
-0.6316676811567338,-0.23857588424737527,-0.6054043743580501
-0.7179341343869788,-0.14999974455729848,0.48558748320859046
-0.2639679081628831,0.6215253475751503,-0.5378182244500699
-0.4682864078455605,0.5808304015601362,-0.032273572373556055
0.3081146453644383,-0.15672165209774017,0.5463547515421109
-0.10378160238000578,0.7181401290885976,0.34599429447087443
0.32347251842477737,-0.12018229309551141,-0.5521509811836729
-0.6695538474364687,0.09461973609115575,0.18863047056647608
-0.81049723062545,-0.10894329663408646,0.32369428530464595
0.8460780919636736,0.3842772687033357,-0.1320651232987017
0.3511337826214984,0.5743905033967863,0.4347521723472674
0.4493729478819293,-0.3282556881233508,0.41865812313408746
-0.23115193881233465,-0.16623768540123676,0.05822937410639986
0.4526082881938674,0.43220067178142474,-0.08321155830032836
0.2204098756120933,-0.6955110098657091,-0.26232016416039217
0.6573553054962488,0.24754229131220673,0.5039260221432021
0.712792117971549,0.40143237609446847,0.17607004798788203
0.10320142209601396,0.12392629280186727,-0.7355143843257884
-0.1422191755533666,-0.2648085892635714,0.6772531095668463
-0.4283678586766661,0.31396202790044897,-0.33646817774359356
-0.33993091997366465,0.21399656052014357,-0.708875696626172
-0.3695673176294044,-0.51307958287361,-0.7316239572692211
0.6318516856437935,0.464507026814382,0.3784595546854909
-0.06368594143322276,0.28055602570346116,0.654465431669317
-0.05869930701394419,0.059708293989547585,0.5905347867183798
-0.21884166315727116,0.22788548454123936,0.10441018638696269
0.027360535723279893,0.692555647874304,-0.3636567212146983
0.6151764452623237,0.3328052166597444,0.3298137412096846
-0.6414048939412496,-0.14437082467333148,-0.7433909455201182
-0.10410952524721545,-0.8914621541349046,0.3089771662156894
0.8904767182250484,0.15318212240004167,0.24082011373728476
-0.3519956677616629,-0.20514280229822482,-0.771977769707377
-0.41511535613090705,0.2739565883698181,-0.33222020341953457
0.6658776878076386,0.17274684304280627,-0.7167422585997585
0.9638251220482219,-0.244011050922814,-0.10452912691030779
-0.8443265131836928,-0.0813708145519438,-0.32180110301660303
-0.17162093661424654,0.08912624873031924,-0.7298639143134052
0.19056852422012552,0.3133515613550939,-0.579945625655718
-0.18483758054037985,0.15786951846407396,-0.8437826495789799
0.6090923494691783,0.5010977225196925,-0.4886365422165633
0.005592377880763811,-0.24330121016996184,-0.5736030427490625
-0.6734490366870899,0.5933703647409878,-0.12034009203541386
0.3866459470866876,0.002983087349571155,-0.11504152661692278
0.4613433274248097,0.35675656203224787,-0.7887275846174396
0.16225321099414722,0.5927463614091625,0.7292375182360529
0.5106943643786768,-0.09554720955928518,-0.1003310781680219
-0.5132248635585712,-0.11831452862338555,0.5645211568838273
-0.2521434957791318,0.5615267844915743,0.6138080689904682
0.24657479164040724,0.26770509467889164,0.035736921095801774
0.3564963586449786,-0.3170342357902701,0.8062551086199257
0.278958077596809,-0.7424794565586413,0.087347103375515
-0.06533102727469876,-0.12228171822882777,-0.10600263085645435
0.8701673706876254,-0.0037729057901995256,-0.40252753832666277
0.5454508896328175,0.7829494255439481,-0.21176959202046394
