0	0.020752
1	0.352783
2	0.997925
3	0.966675
4	0.435425
5	0.403076
6	0.853027
7	0.503174
8	0.554932
9	0.434937
10	0.394775
11	0.711914
12	0.104004
13	0.768188
14	0.060791
15	0.0335693
16	0.570679
17	0.702637
18	0.946167
19	0.086792
20	0.475586
21	0.0859375
22	0.46106
23	0.838867
24	0.262451
25	0.462158
26	0.857544
27	0.579956
28	0.860352
29	0.627686
30	0.671875
31	0.423218
32	0.195557
33	0.324829
34	0.522705
35	0.886963
36	0.0802002
37	0.363525
38	0.180664
39	0.0716553
40	0.218262
41	0.710815
42	0.0853271
43	0.450684
44	0.662476
45	0.263428
46	0.47876
47	0.139893
48	0.378418
49	0.433838
50	0.376099
51	0.394409
52	0.705688
53	0.998047
54	0.96875
55	0.470703
56	0.00292969
57	0.0498047
58	0.84668
59	0.395264
60	0.720215
61	0.245117
62	0.16748
63	0.847412
64	0.407715
65	0.931885
66	0.843872
67	0.347534
68	0.908691
69	0.449585
70	0.643799
71	0.945801
72	0.0805664
73	0.369751
74	0.286499
75	0.870972
76	0.808228
77	0.741455
78	0.606201
79	0.306641
80	0.213501
81	0.629883
82	0.709229
83	0.0583496
84	0.991943
85	0.86499
86	0.706543
87	0.0126953
88	0.21582
89	0.669312
90	0.379639
91	0.45459
92	0.728882
93	0.392456
94	0.672485
95	0.433594
96	0.371948
97	0.323853
98	0.506104
99	0.604736
100	0.281738
101	0.790039
102	0.432251
103	0.349121
104	0.935669
105	0.908203
106	0.441284
107	0.502686
108	0.546631
109	0.293823
110	0.995483
111	0.925171
112	0.729736
113	0.406982
114	0.919434
115	0.632202
116	0.748657
117	0.728638
118	0.388306
119	0.601929
120	0.234009
121	0.978516
122	0.636719
123	0.825439
124	0.0341797
125	0.581055
126	0.879028
127	0.94519
128	0.0701904
129	0.193359
130	0.287476
131	0.887573
132	0.0905762
133	0.539917
134	0.179688
135	0.0550537
136	0.935913
137	0.912354
138	0.511841
139	0.702271
140	0.939941
141	0.980835
142	0.676147
143	0.49585
144	0.43042
145	0.317993
146	0.406494
147	0.911133
148	0.491089
149	0.349487
150	0.941895
151	0.0141602
152	0.240723
153	0.0927734
154	0.577271
155	0.814697
156	0.85144
157	0.476196
158	0.0963135
159	0.637451
160	0.837891
161	0.24585
162	0.179932
163	0.0592041
164	0.0065918
165	0.112061
166	0.905151
167	0.389404
168	0.620605
169	0.551514
170	0.376831
171	0.40686
172	0.917358
173	0.596924
174	0.148926
175	0.531982
176	0.0447998
177	0.761597
178	0.948608
179	0.128296
180	0.181274
181	0.0820312
182	0.394653
183	0.709839
184	0.0687256
185	0.168457
186	0.864014
187	0.689941
188	0.730347
189	0.417358
190	0.0959473
191	0.631226
192	0.732056
193	0.446411
194	0.589844
195	0.0285645
196	0.485596
197	0.256104
198	0.354248
199	0.0229492
200	0.390137
201	0.633057
202	0.763184
203	0.975586
204	0.586914
205	0.978638
206	0.638794
207	0.860718
208	0.633911
209	0.77771
210	0.222656
211	0.785522
212	0.355469
213	0.0437012
214	0.74292
215	0.631104
216	0.72998
217	0.411133
218	0.98999
219	0.831787
220	0.14209
221	0.415771
222	0.0689697
223	0.172607
224	0.93457
225	0.889526
226	0.123779
227	0.104492
228	0.776489
229	0.201904
230	0.432739
231	0.357422
232	0.0769043
233	0.307495
234	0.228027
235	0.876831
236	0.907837
237	0.435059
238	0.396851
239	0.747192
240	0.703735
241	0.964844
242	0.404297
243	0.873779
244	0.855957
245	0.552979
246	0.401733
247	0.8302
248	0.115112
249	0.957031
250	0.271484
251	0.615723
252	0.468506
253	0.965454
254	0.414673
255	0.050293
256	0.85498
257	0.536377
258	0.119507
259	0.0318604
260	0.541626
261	0.20874
262	0.54895
263	0.333252
264	0.665894
265	0.321533
266	0.466675
267	0.934326
268	0.885376
269	0.0532227
270	0.904785
271	0.383179
272	0.514771
273	0.752075
274	0.786743
275	0.376221
276	0.396484
277	0.740967
278	0.5979
279	0.165527
280	0.814209
281	0.84314
282	0.335083
283	0.697021
284	0.850708
285	0.463745
286	0.884521
287	0.0386963
288	0.657837
289	0.18457
290	0.138062
291	0.34729
292	0.904541
293	0.379028
294	0.444214
295	0.55249
296	0.393433
297	0.689087
298	0.71582
299	0.17041
300	0.897217
301	0.254517
302	0.327271
303	0.564209
304	0.592651
305	0.0762939
306	0.297119
307	0.0516357
308	0.877808
309	0.924438
310	0.717285
311	0.195312
312	0.320679
313	0.452148
314	0.687378
315	0.686768
316	0.676392
317	0.5
318	0.500977
319	0.517578
320	0.799805
321	0.598267
322	0.171753
323	0.920044
324	0.642578
325	0.925049
326	0.727661
327	0.371704
328	0.319702
329	0.435547
330	0.405151
331	0.888306
332	0.103027
333	0.751587
334	0.778442
335	0.235107
336	0.997192
337	0.954224
338	0.223755
339	0.804199
340	0.672974
341	0.441895
342	0.513062
343	0.723022
344	0.292847
345	0.978882
346	0.642944
347	0.931274
348	0.833496
349	0.171143
350	0.909668
351	0.466187
352	0.926025
353	0.744263
354	0.653931
355	0.118164
356	0.0090332
357	0.153564
358	0.61084
359	0.385498
360	0.554199
361	0.422485
362	0.183105
363	0.113159
364	0.923828
365	0.706909
366	0.0189209
367	0.321655
368	0.46875
369	0.969604
370	0.485229
371	0.249878
372	0.248413
373	0.223511
374	0.800049
375	0.602417
376	0.24231
377	0.119751
378	0.0360107
379	0.612183
380	0.408325
381	0.942261
382	0.0203857
383	0.346558
384	0.89209
385	0.167358
386	0.845337
387	0.372437
388	0.332153
389	0.647217
390	0.00402832
391	0.0684814
392	0.164307
393	0.793457
394	0.490356
395	0.337036
396	0.730225
397	0.415283
398	0.0606689
399	0.0314941
400	0.5354
401	0.102905
402	0.749512
403	0.743164
404	0.635254
405	0.800537
406	0.610718
407	0.383423
408	0.518921
409	0.822632
410	0.986328
411	0.769531
412	0.0836182
413	0.421631
414	0.168579
415	0.866089
416	0.72522
417	0.3302
418	0.614014
419	0.439453
420	0.471558
421	0.0174561
422	0.296753
423	0.0454102
424	0.771973
425	0.125122
426	0.127319
427	0.164673
428	0.799683
429	0.596191
430	0.136475
431	0.320312
432	0.445923
433	0.581543
434	0.887329
435	0.0864258
436	0.46936
437	0.97998
438	0.661621
439	0.248901
440	0.231812
441	0.941162
442	0.00170898
443	0.0290527
444	0.493896
445	0.397217
446	0.753418
447	0.80957
448	0.764282
449	0.994263
450	0.904419
451	0.376953
452	0.408936
453	0.952637
454	0.196777
455	0.345581
456	0.875488
457	0.88501
458	0.0469971
459	0.79895
460	0.58374
461	0.924683
462	0.721436
463	0.265869
464	0.520264
465	0.845459
466	0.374512
467	0.367432
468	0.24707
469	0.200684
470	0.411987
471	0.00463867
472	0.0788574
473	0.340698
474	0.79248
475	0.473755
476	0.0548096
477	0.931763
478	0.841797
479	0.312256
480	0.30896
481	0.25293
482	0.300293
483	0.105591
484	0.795166
485	0.519409
486	0.830933
487	0.127563
488	0.168823
489	0.870239
490	0.795776
491	0.529785
492	0.00744629
493	0.126587
494	0.152222
495	0.588013
496	0.997314
497	0.956299
498	0.259033
499	0.404053
500	0.869629
501	0.7854
502	0.353394
503	0.00842285
504	0.143188
505	0.434448
506	0.386475
507	0.570801
508	0.704712
509	0.981445
510	0.686523
511	0.672241
512	0.429443
513	0.301392
514	0.124268
515	0.112793
516	0.917603
517	0.601074
518	0.219482
519	0.731567
520	0.43811
521	0.44873
522	0.629272
523	0.698853
524	0.881836
525	0.99292
526	0.881592
527	0.98877
528	0.811035
529	0.789185
530	0.417725
531	0.102173
532	0.737061
533	0.531494
534	0.036499
535	0.620483
536	0.549438
537	0.341553
538	0.807007
539	0.720703
540	0.253418
541	0.308594
542	0.246704
543	0.194458
544	0.306152
545	0.2052
546	0.48877
547	0.310059
548	0.271606
549	0.617798
550	0.503784
551	0.565308
552	0.611328
553	0.393799
554	0.695312
555	0.821655
556	0.969727
557	0.487305
558	0.285156
559	0.848145
560	0.420166
561	0.143677
562	0.442749
563	0.527588
564	0.969971
565	0.491455
566	0.355713
567	0.0478516
568	0.813477
569	0.830688
570	0.123413
571	0.0982666
572	0.670654
573	0.402466
574	0.842651
575	0.326782
576	0.555908
577	0.451538
578	0.677002
579	0.510376
580	0.677368
581	0.516602
582	0.783203
583	0.31604
584	0.373291
585	0.34668
586	0.894165
587	0.202637
588	0.44519
589	0.569092
590	0.675659
591	0.487549
592	0.289307
593	0.918701
594	0.619751
595	0.536987
596	0.129883
597	0.208252
598	0.540649
599	0.192139
600	0.266724
601	0.53479
602	0.0925293
603	0.57312
604	0.744141
605	0.651855
606	0.0828857
607	0.40918
608	0.956787
609	0.267334
610	0.545166
611	0.268921
612	0.572144
613	0.727539
614	0.369629
615	0.284424
616	0.835693
617	0.208496
618	0.5448
619	0.262695
620	0.466309
621	0.928101
622	0.779541
623	0.253784
624	0.314819
625	0.352539
626	0.993774
627	0.896118
628	0.23584
629	0.00976562
630	0.166016
631	0.82251
632	0.984253
633	0.734253
634	0.483765
635	0.224976
636	0.824951
637	0.0258789
638	0.439941
639	0.479858
640	0.158569
641	0.695923
642	0.832031
643	0.14624
644	0.486328
645	0.268555
646	0.565918
647	0.621704
648	0.57019
649	0.694336
650	0.805054
651	0.6875
652	0.688843
653	0.71167
654	0.0998535
655	0.697632
656	0.861084
657	0.640137
658	0.883545
659	0.0220947
660	0.37561
661	0.386108
662	0.564575
663	0.598877
664	0.182129
665	0.0965576
666	0.641602
667	0.908447
668	0.445435
669	0.573242
670	0.746216
671	0.687134
672	0.682617
673	0.605835
674	0.300415
675	0.107666
676	0.830444
677	0.119263
678	0.02771
679	0.471069
680	0.00915527
681	0.15564
682	0.646118
683	0.985229
684	0.750854
685	0.765991
686	0.0234375
687	0.398438
688	0.77417
689	0.162476
690	0.762329
691	0.96106
692	0.339966
693	0.780029
694	0.262085
695	0.455933
696	0.751709
697	0.780518
698	0.270386
699	0.597046
700	0.151001
701	0.567261
702	0.644531
